Identifiant_de_l_etablissement;Nom_etablissement;Type_etablissement;Statut_public_prive;Adresse_1;Adresse_2;Adresse_3;Code_postal;Code_commune;Nom_commune;Code_departement;Code_academie;Code_region;Ecole_maternelle;Ecole_elementaire;Voie_generale;Voie_technologique;Voie_professionnelle;Telephone;Fax;Web;Mail;Restauration;Hebergement;ULIS;Apprentissage;Segpa;Section_arts;Section_cinema;Section_theatre;Section_sport;Section_internationale;Section_europeenne;Lycee_Agricole;Lycee_militaire;Lycee_des_metiers;Post_BAC;Appartenance_Education_Prioritaire;GRETA;SIREN_SIRET;Fiche_onisep;position;Type_contrat_prive;Libelle_departement;Libelle_academie;Libelle_region;coordX_origine;coordY_origine;epsg_origine;nom_circonscription;latitude;longitude;precision_localisation;date_ouverture;date_maj_ligne;etat;ministere_tutelle;multi_uai;rpi_concentre;rpi_disperse;code_nature;libelle_nature;Code_type_contrat_prive;PIAL;etablissement_mere;type_rattachement_etablissement_mere;code_circonscription;code_zone_animation_pedagogique;libelle_zone_animation_pedagogique;code_bassin_formation;libelle_bassin_formation
0941369C;Ecole maternelle André Malraux;Ecole;Public;5 rue Louise du Pierry;;94450 LIMEIL BREVANNES;94450;94044;Limeil-Brévannes;094;24;11;1;0;;;;0156864467;;;ce.0941369C@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940044700088;;48.748759997858805, 2.479956931809968;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;661763.8;6849975.5;EPSG:2154;Circonscription d'inspection du 1er degré de Boissy-Saint-Léger;48.748759997858805;2.479956931809968;Numéro de rue;1973-06-14;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0941603G;;;0941397H;;;;
0941378M;Ecole élémentaire Pasteur;Ecole;Public;17 rue du Maréchal Foch;;94480 ABLON SUR SEINE;94480;94001;Ablon-sur-Seine;094;24;11;0;1;;;;0149611915;;;ce.0941378M@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940001700030;;48.72513463297196, 2.421727316823502;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;657463.3;6847378.6;EPSG:2154;Circonscription d'inspection  du 1er degre d'Orly;48.72513463297196;2.421727316823502;Numéro de rue;1973-06-18;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0940743X;;;0942396U;;;;
0941379N;Ecole élémentaire Jules Ferry;Ecole;Public;5 rue Paul Signac;;94110 ARCUEIL;94110;94003;Arcueil;094;24;11;0;1;;;;0141242560;;;ce.0941379N@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940003300144;;48.80148873947262, 2.3301948702604864;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;650802.5;6855921.0;EPSG:2154;Circonscription d'inspection du 1er degré d'Arcueil;48.80148873947262;2.3301948702604864;Numéro de rue;1973-06-18;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941971G;;;0940928Y;;;;
0941385V;Ecole élémentaire Léon Dauer;Ecole;Public;8 rue Maurice Berteaux;;94350 VILLIERS SUR MARNE;94350;94079;Villiers-sur-Marne;094;24;11;0;1;;;;0149413152;;;ce.0941385V@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940079300051;;48.82781441323999, 2.539947923193593;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;666225.8;6858737.9;EPSG:2154;Circonscription d'inspection du 1er degré de Villiers-sur-Marne;48.82781441323999;2.539947923193593;Numéro de rue;1973-06-18;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0940625U;;;0942138N;;;;
0941386W;Ecole élémentaire Henri Wallon A;Ecole;Public;48 rue la Fontaine;;94120 FONTENAY SOUS BOIS;94120;94033;Fontenay-sous-Bois;094;24;11;0;1;;;;0171335361;;;ce.0941386W@ac-creteil.fr;1;0;1;;;;;;;;;;;;;REP;;21940033000102;;48.85820279010887, 2.479034982267691;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;661776.3;6862144.6;EPSG:2154;Circonscription d'inspection du 1er degré de Fontenay-sous-Bois;48.85820279010887;2.479034982267691;Numéro de rue;1973-06-18;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941296Y;;;0940931B;;;;
0941402N;Ecole élémentaire Jacques Prévert A;Ecole;Public;2 rue Jacques Prévert;;94470 BOISSY ST LEGER;94470;94004;Boissy-Saint-Léger;094;24;11;0;1;;;;0145696207;;;ce.0941402N@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940004100139;;48.75445297926814, 2.5026734843937177;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;663438.0;6850597.7;EPSG:2154;Circonscription d'inspection du 1er degré de Boissy-Saint-Léger;48.75445297926814;2.5026734843937177;Numéro de rue;1973-10-11;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941478W;;;0941397H;;;;
0941414B;Ecole maternelle Jacques Prévert 1;Ecole;Public;2 rue Jacques Prévert;;94470 BOISSY ST LEGER;94470;94004;Boissy-Saint-Léger;094;24;11;1;0;;;;0145696638;;;ce.0941414B@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940004100121;;48.75445297926814, 2.5026734843937177;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;663438.0;6850597.7;EPSG:2154;Circonscription d'inspection du 1er degré de Boissy-Saint-Léger;48.75445297926814;2.5026734843937177;Numéro de rue;1974-05-22;2026-05-27;A FERMER;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0941478W;;;0941397H;;;;
0941423L;Ecole maternelle Jean Zay;Ecole;Public;Rue Dunoyer de Segonzac;;94510 LA QUEUE EN BRIE;94510;94060;La Queue-en-Brie;094;24;11;1;0;;;;0145763945;;;ce.0941423L@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940060300078;;48.78924637007771, 2.5766483313353623;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;668897.1;6854434.5;EPSG:2154;Circonscription d'inspection du 1er degré de Marolles-en-Brie;48.78924637007771;2.5766483313353623;Rue;1974-05-24;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0941410X;;;0941460B;;;;
0941447M;Ecole élémentaire Jean Zay;Ecole;Public;Rue Dunoyer de Segonzac;;94510 LA QUEUE EN BRIE;94510;94060;La Queue-en-Brie;094;24;11;0;1;;;;0145763441;;;ce.0941447M@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940060300086;;48.78924637007771, 2.5766483313353623;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;668897.1;6854434.5;EPSG:2154;Circonscription d'inspection du 1er degré de Marolles-en-Brie;48.78924637007771;2.5766483313353623;Rue;1975-08-28;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941410X;;;0941460B;;;;
0941449P;Ecole élémentaire les Hauts de Chennevières;Ecole;Public;11 rue Clément Ader;;94430 CHENNEVIERES SUR MARNE;94430;94019;Chennevières-sur-Marne;094;24;11;0;1;;;;0145764486;;;ce.0941449P@ac-creteil.fr;1;0;1;;;;;;;;;;;;;REP;;21940019900036;;48.79960984877699, 2.5536257083675253;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;667212.2;6855596.1;EPSG:2154;Circonscription d'inspection du 1er degré de Champigny-sur-Marne 2;48.79960984877699;2.5536257083675253;Numéro de rue;1975-08-28;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0940787V;;;0940924U;;;;
0941453U;Ecole maternelle Franklin Roosevelt;Ecole;Public;3 allée Georges Méliès;;94300 VINCENNES;94300;94080;Vincennes;094;24;11;1;0;;;;0143744137;;;ce.0941453U@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940080100227;;48.84359759153027, 2.4303380106631796;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;658191.7;6860545.3;EPSG:2154;Circonscription d'inspection du 1er degré de Vincennes;48.84359759153027;2.4303380106631796;Numéro de rue;1975-08-28;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0941598B;;;0940935F;;;;
0941455W;Ecole élémentaire Paul Eluard;Ecole;Public;Rue Amundsen;;94310 ORLY;94310;94054;Orly;094;24;11;0;1;;;;0148902487;;;ce.0941455W@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP+;;21940054600053;;48.749270048446306, 2.417072279384113;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;657140.7;6850064.5;EPSG:2154;Circonscription d'inspection  du 1er degre d'Orly;48.749270048446306;2.417072279384113;Rue;1975-09-11;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941044Z;;;0942396U;;;;
0941486E;Ecole élémentaire Edouard Vaillant;Ecole;Public;2 rue Edouard Vaillant;;94120 FONTENAY SOUS BOIS;94120;94033;Fontenay-sous-Bois;094;24;11;0;1;;;;0171335764;;;ce.0941486E@ac-creteil.fr;1;0;1;;;;;;;;;;;;;;;21940033000243;;48.85081866218944, 2.48368496481814;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;662112.1;6861321.3;EPSG:2154;Circonscription d'inspection du 1er degré de Fontenay-sous-Bois;48.85081866218944;2.48368496481814;Numéro de rue;1976-04-28;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941090Z;;;0940931B;;;;
0941501W;Ecole élémentaire Carnot;Ecole;Public;64 avenue Carnot;;94230 CACHAN;94230;94016;Cachan;094;24;11;0;1;;;;0149696082;;;ce.0941501W@ac-creteil.fr;1;0;1;;;;;;;;;;;;;;;21940016500029;;48.799177983320575, 2.325361497839418;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;650445.3;6855667.1;EPSG:2154;Circonscription d'inspection du 1er degré de Cachan;48.799177983320575;2.325361497839418;Numéro de rue;1976-05-24;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941100K;;;0940922S;;;;
0941507C;Ecole maternelle Albert Camus;Ecole;Public;1 rue Albert Camus;;94880 NOISEAU;94880;94053;Noiseau;094;24;11;1;0;;;;0145903894;;;ce.0941507C@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940053800027;;48.77418032515611, 2.5442975072527076;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;666510.7;6852772.6;EPSG:2154;Circonscription d'inspection du 1er degré de Marolles-en-Brie;48.77418032515611;2.5442975072527076;Numéro de rue;1976-09-23;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0940748C;;;0941460B;;;;
0941550Z;Ecole maternelle Jean Rostand 1;Ecole;Public;Allée Jean Rostand;;94470 BOISSY ST LEGER;94470;94004;Boissy-Saint-Léger;094;24;11;1;0;;;;0145695068;;;ce.0941550Z@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940004100089;;48.758082737889076, 2.4968057660144223;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;663009.2;6851004.0;EPSG:2154;Circonscription d'inspection du 1er degré de Boissy-Saint-Léger;48.758082737889076;2.4968057660144223;Rue;1977-02-08;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0941478W;;;0941397H;;;;
0941621B;Ecole maternelle Jean Zay;Ecole;Public;80 rue la Fontaine;;94120 FONTENAY SOUS BOIS;94120;94033;Fontenay-sous-Bois;094;24;11;1;0;;;;0171335743;;;ce.0941621B@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940033000094;;48.858193048179324, 2.485723106333456;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;662267.0;6862140.3;EPSG:2154;Circonscription d'inspection du 1er degré de Fontenay-sous-Bois;48.858193048179324;2.485723106333456;Numéro de rue;1978-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0941296Y;;;0940931B;;;;
0941624E;Ecole maternelle Le Parc-Est;Ecole;Public;12 avenue de l'Est;;94100 ST MAUR DES FOSSES;94100;94068;Saint-Maur-des-Fossés;094;24;11;1;0;;;;0148860607;;;ce.0941624E@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940068600149;;48.79939439823066, 2.5031258611347114;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;663502.7;6855594.3;EPSG:2154;Circonscription d'inspection du 1er degré de Saint-Maur-des-Fossés;48.79939439823066;2.5031258611347114;Numéro de rue;1978-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0941600D;;;0940932C;;;;
0941628J;Ecole maternelle Clément Viénot;Ecole;Public;6 rue Clément Vienot;;94300 VINCENNES;94300;94080;Vincennes;094;24;11;1;0;;;;0141743053;;;ce.0941628J@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940080100193;;48.84759522845938, 2.4511188492973126;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;659719.9;6860979.0;EPSG:2154;Circonscription d'inspection du 1er degré de Vincennes;48.84759522845938;2.4511188492973126;Numéro de rue;1978-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0942188T;;;0940935F;;;;
0941664Y;Ecole maternelle du Thillard;Ecole;Public;2 rue du Thillard;;94170 LE PERREUX SUR MARNE;94170;94058;Le Perreux-sur-Marne;094;24;11;1;0;;;;0148724890;;;ce.0941664Y@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940058700115;;48.84253537606845, 2.4943553696601803;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;662889.2;6860395.2;EPSG:2154;Circonscription d'inspection du 1er degré de Nogent-sur-Marne;48.84253537606845;2.4943553696601803;Numéro de rue;1979-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0940788W;;;0942241A;;;;
0941689A;Ecole élémentaire Henri Wallon B;Ecole;Public;48 rue la Fontaine;;94120 FONTENAY SOUS BOIS;94120;94033;Fontenay-sous-Bois;094;24;11;0;1;;;;0171335362;;;ce.0941689A@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940033000086;;48.85820279010887, 2.479034982267691;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;661776.3;6862144.6;EPSG:2154;Circonscription d'inspection du 1er degré de Fontenay-sous-Bois;48.85820279010887;2.479034982267691;Numéro de rue;1979-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941296Y;;;0940931B;;;;
0941700M;Ecole élémentaire Victor Hugo;Ecole;Public;1 allée des Platanes;;94250 GENTILLY;94250;94037;Gentilly;094;24;11;0;1;;;;0149699566;;;ce.0941700M@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940037100122;;48.81615261848798, 2.3542628802781445;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;652583.6;6857536.7;EPSG:2154;Circonscription d'inspection du 1er degré d'Arcueil;48.81615261848798;2.3542628802781445;Numéro de rue;1980-09-15;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941099J;;;0940928Y;;;;
0941733Y;Ecole élémentaire Felix Eboue;Ecole;Public;4 rue Thomas Edison;;94000 CRETEIL;94000;94028;Créteil;094;24;11;0;1;;;;0156729351;;;ce.0941733Y@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940028000133;;48.7982336035949, 2.4466936648224484;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;659356.7;6855492.8;EPSG:2154;Circonscription d'inspection du 1er degré de Créteil 1;48.7982336035949;2.4466936648224484;Numéro de rue;1981-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941102M;;;0940926W;;;;
0941900E;Ecole maternelle l'Orme au Chat;Ecole;Public;3 place de l'Orme au Chat;;94200 IVRY SUR SEINE;94200;94041;Ivry-sur-Seine;094;24;11;1;0;;;;0149602611;;;ce.0941900E@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940041300296;;48.81497765762408, 2.3986870330458454;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;655844.6;6857380.3;EPSG:2154;Circonscription d'inspection du 1er degré d'Ivry-sur-Seine;48.81497765762408;2.3986870330458454;Numéro de rue;1989-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0941026E;;;0940930A;;;;
0941916X;Ecole maternelle Jacques Gilbert Collet;Ecole;Public;24 rue Edouard Branly;;94550 CHEVILLY LARUE;94550;94021;Chevilly-Larue;094;24;11;1;0;;;;0146879865;;;ce.0941916X@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940021500139;;48.76852513609203, 2.3618634445125033;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;653098.9;6852236.7;EPSG:2154;Circonscription d'inspection du 1er degré de Vitry-sur-Seine 1;48.76852513609203;2.3618634445125033;Rue;1990-09-10;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0940071S;;;0940936G;;;;
0941917Y;Ecole élémentaire Robert Desnos;Ecole;Public;1 rue Robert Grenet;;94220 CHARENTON LE PONT;94220;94018;Charenton-le-Pont;094;24;11;0;1;;;;0146766504;;;ce.0941917Y@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940018100141;;48.82433799258846, 2.397004512077268;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;655729.0;6858422.0;EPSG:2154;Circonscription d'inspection du 1er degré d'Alfortville;48.82433799258846;2.397004512077268;Numéro de rue;1991-09-10;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941353K;;;0940934E;;;;
0941933R;Ecole maternelle Petit Gibus;Ecole;Public;7 ter avenue du Président Wilson;;94340 JOINVILLE LE PONT;94340;94042;Joinville-le-Pont;094;24;11;1;0;;;;0143979610;;;ce.0941933R@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940042100117;;48.81828560758773, 2.4754924195870847;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;661486.9;6857707.9;EPSG:2154;Circonscription d'inspection du 1er degré de Nogent-sur-Marne;48.81828560758773;2.4754924195870847;Numéro de rue;1992-01-07;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0940012C;;;0942241A;;;;
0942031X;Ecole élémentaire la Grange;Ecole;Public;Rue de la Grange;;94150 RUNGIS;94150;94065;Rungis;094;24;11;0;1;;;;0179616110;;;ce.0942031X@ac-creteil.fr;1;0;1;;;;;;;;;;;;;;;21940065200083;;48.74962581977145, 2.344332367331336;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;651793.0;6850146.0;EPSG:2154;Circonscription d'inspection du 1er degré de Fresnes;48.74962581977145;2.344332367331336;Rue;1995-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0940101Z;;;0940927X;;;;
0942041H;Ecole élémentaire Jean Moulin;Ecole;Public;154 avenue de la République;;94290 VILLENEUVE LE ROI;94290;94077;Villeneuve-le-Roi;094;24;11;0;1;;;;0145978450;;;ce.0942041H@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940077700161;;48.73187728545931, 2.4116863034187865;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;656730.3;6848133.7;EPSG:2154;Circonscription d'inspection  du 1er degre d'Orly;48.73187728545931;2.4116863034187865;Numéro de rue;1996-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0940743X;;;0942396U;;;;
0942078Y;Ecole élémentaire Robert Lebon;Ecole;Public;33 rue Lamartine;;94800 VILLEJUIF;94800;94076;Villejuif;094;24;11;0;1;;;;0141734630;;;ce.0942078Y@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940076900499;;48.780913916022214, 2.363761539271147;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;653249.5;6853613.0;EPSG:2154;Circonscription d'inspection du 1er degré de Villejuif;48.780913916022214;2.363761539271147;Numéro de rue;1997-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941038T;;;0940920P;;;;
0942121V;Ecole élémentaire Paul Vaillant Couturier;Ecole;Public;4 place Paul Eluard;;94800 VILLEJUIF;94800;94076;Villejuif;094;24;11;0;1;;;;0149581330;;;ce.0942121V@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940076900150;;48.78548664775283, 2.3717769351090845;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;653842.5;6854116.7;EPSG:2154;Circonscription d'inspection du 1er degré de Villejuif;48.78548664775283;2.3717769351090845;Numéro de rue;2001-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941038T;;;0940920P;;;;
0942149A;Ecole élémentaire George Sand;Ecole;Public;16 sentier Rabelais;;94800 VILLEJUIF;94800;94076;Villejuif;094;24;11;0;1;;;;0153141182;;;ce.0942149A@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940076900572;;48.79609684751214, 2.3649608576085637;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;653351.2;6855300.4;EPSG:2154;Circonscription d'inspection du 1er degré de Villejuif;48.79609684751214;2.3649608576085637;Numéro de rue;2003-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941038T;;;0940920P;;;;
0942209R;Ecole maternelle Victor Duruy;Ecole;Public;12 rue Garibaldi;;94190 VILLENEUVE ST GEORGES;94190;94078;Villeneuve-Saint-Georges;094;24;11;1;0;;;;0143865940;;;ce.0942209R@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP+;;21940078500313;;48.729174471075936, 2.453701060502177;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;659818.3;6847811.0;EPSG:2154;Circonscription d'inspection du 1er degré de Villeneuve-Saint-Georges;48.729174471075936;2.453701060502177;Numéro de rue;2007-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0940792A;;;0940933D;;;;
0942212U;Ecole élémentaire Pasteur;Ecole;Public;33 rue Bourgelat;;94700 MAISONS ALFORT;94700;94046;Maisons-Alfort;094;24;11;0;1;;;;0145184260;;;ce.0942212U@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940046200335;;48.81382446727715, 2.41957817139054;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;657377.7;6857240.6;EPSG:2154;Circonscription d'inspection du 1er degré de Maisons-Alfort;48.81382446727715;2.41957817139054;Numéro de rue;2007-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941024C;;;0941537K;;;;
0942219B;Ecole élémentaire Paul Painlevé;Ecole;Public;100 rue Paul Painlevé;;94290 VILLENEUVE LE ROI;94290;94077;Villeneuve-le-Roi;094;24;11;0;1;;;;0145978358;;;ce.0942219B@ac-creteil.fr;1;0;1;;;;;;;;;;;;;;;21940077700070;;48.73885780459252, 2.414970580614992;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;656977.6;6848908.0;EPSG:2154;Circonscription d'inspection  du 1er degre d'Orly;48.73885780459252;2.414970580614992;Numéro de rue;2008-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0940743X;;;0942396U;;;;
0942237W;Ecole maternelle Olympe de Gouges;Ecole;Public;30 avenue Marbeau;;94420 LE PLESSIS TREVISE;94420;94059;Le Plessis-Trévise;094;24;11;1;0;;;;0183904575;;;ce.0942237W@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940059500225;;48.80847462299312, 2.5652341473064255;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;668070.3;6856577.0;EPSG:2154;Circonscription d'inspection du 1er degré de Villiers-sur-Marne;48.80847462299312;2.5652341473064255;Numéro de rue;2009-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0941221S;;;0942138N;;;;
0942240Z;Ecole primaire Aimé Césaire;Ecole;Public;1 rue Galion;;94000 CRETEIL;94000;94028;Créteil;094;24;11;1;1;;;;0146764392;;;ce.0942240Z@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940028000596;;48.76969975740996, 2.4556226658619744;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;659990.7;6852315.7;EPSG:2154;Circonscription d'inspection du 1er degré de Créteil 2;48.76969975740996;2.4556226658619744;Numéro de rue;2009-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0942127B;;;0941330K;;;;
0942245E;Ecole élémentaire Marcel Cachin B;Ecole;Public;91 rue Jules Lagaisse;;94400 VITRY SUR SEINE;94400;94081;Vitry-sur-Seine;094;24;11;0;1;;;;0145151033;;;ce.0942245E@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940081900427;;48.79725466152352, 2.38026498668368;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;654476.4;6855420.2;EPSG:2154;Circonscription d'inspection du 1er degré de Vitry-sur-Seine 1;48.79725466152352;2.38026498668368;Numéro de rue;2009-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0941033M;;;0940936G;;;;
0942342K;Ecole primaire Barbara;Ecole;Public;21 rue Henri Barbusse;;94260 FRESNES;94260;94034;Fresnes;094;24;11;1;1;;;;0178682800;;;ce.0942342K@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940034800385;;48.7573843427483, 2.3225782565405524;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;650201.0;6851022.1;EPSG:2154;Circonscription d'inspection du 1er degré de Fresnes;48.7573843427483;2.3225782565405524;Numéro de rue;2013-09-01;2026-05-27;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0940101Z;;;0940927X;;;;
